open_position_time	side_15775	side_15776	pnl_15775	pnl_15776	delta
2023-11-25 00:00:00	short	short	10.52279108	10.64687100	0.12407992
2023-11-27 08:00:00	short	short	11.41837292	11.55301313	0.13464021
2023-11-28 04:00:00	long	long	6.20577767	6.27895334	0.07317567
2023-12-01 08:00:00	long	long	76.10878462	77.00622444	0.89743982
2023-12-08 12:00:00	short	short	-6.63612753	-6.71437770	-0.07825017
2023-12-09 16:00:00	short	short	8.80198600	8.90577498	0.10378898
2023-12-11 04:00:00	short	short	48.20786225	48.77630721	0.56844496
2023-12-11 20:00:00	short	short	-2.35194708	-2.37968016	-0.02773308
2023-12-12 04:00:00	long	long	-12.63830430	-12.78732938	-0.14902508
2023-12-13 04:00:00	long	long	-8.22767596	-8.32469293	-0.09701697
2023-12-13 12:00:00	long	long	25.46567552	25.76595506	0.30027954
2023-12-15 20:00:00	long	long	13.13735866	13.29226836	0.15490970
2023-12-16 08:00:00	long	long	-11.71897658	-11.85716137	-0.13818479
2023-12-17 20:00:00	long	long	4.71244161	4.76800856	0.05556695
2023-12-18 00:00:00	long	long	-20.55166114	-20.79399689	-0.24233575
2023-12-18 08:00:00	short	short	-0.98193203	-0.99351052	-0.01157849
2023-12-20 00:00:00	long	long	11.11839514	11.24949815	0.13110301
2023-12-21 00:00:00	long	long	13.72839721	13.89027616	0.16187895
2023-12-21 04:00:00	long	long	35.96172449	36.38576862	0.42404413
2023-12-23 00:00:00	short	short	26.38347114	26.69457291	0.31110177
2023-12-27 04:00:00	long	long	-4.18807513	-4.23745899	-0.04938386
2023-12-29 16:00:00	long	long	-13.68357963	-13.84493012	-0.16135049
2024-01-01 08:00:00	short	short	-32.32323705	-32.70437781	-0.38114076
2024-01-07 20:00:00	long	long	6.29439761	6.36861826	0.07422065
2024-01-08 04:00:00	long	long	8.68679110	8.78922175	0.10243065
2024-01-08 20:00:00	long	long	108.63206343	109.91300282	1.28093939
2024-01-12 20:00:00	short	short	50.77387084	51.37257299	0.59870215
2024-01-20 00:00:00	long	long	-14.22726554	-14.39502692	-0.16776138
2024-01-22 04:00:00	short	short	4.45984612	4.51243457	0.05258845
2024-01-25 20:00:00	long	long	17.66497779	17.87327510	0.20829731
2024-01-29 20:00:00	long	long	17.16401938	17.36640961	0.20239023
2024-02-04 16:00:00	long	long	-6.88948350	-6.97072113	-0.08123763
2024-02-05 08:00:00	long	long	16.38228000	16.57545232	0.19317232
2024-02-05 20:00:00	short	short	-13.80522941	-13.96801433	-0.16278492
2024-02-06 20:00:00	long	long	7.92494418	8.01839148	0.09344730
2024-02-07 08:00:00	short	short	-39.27227263	-39.73535323	-0.46308060
2024-02-09 16:00:00	long	long	-6.86100481	-6.94190663	-0.08090182
2024-02-10 00:00:00	short	short	-9.22102340	-9.32975347	-0.10873007
2024-02-12 20:00:00	long	long	86.28117065	87.29855857	1.01738792
2024-02-18 16:00:00	short	short	4.99833607	5.05727415	0.05893808
2024-02-19 08:00:00	long	long	12.78542089	12.93618070	0.15075981
2024-02-20 20:00:00	short	short	-29.18383077	-29.52795310	-0.34412233
2024-02-23 04:00:00	short	short	4.58555278	4.63962351	0.05407073
2024-02-26 20:00:00	long	long	46.20807951	46.75294395	0.54486444
2024-02-28 16:00:00	short	short	-24.32557859	-24.61241464	-0.28683605
2024-03-04 16:00:00	short	short	-14.27169956	-14.43998488	-0.16828532
2024-03-06 12:00:00	long	long	29.21216096	29.55661735	0.34445639
2024-03-08 20:00:00	short	short	-13.90417272	-14.06812434	-0.16395162
2024-03-11 12:00:00	long	long	-36.40857766	-36.83789088	-0.42931322
2024-03-13 12:00:00	short	short	3.33890664	3.37827749	0.03937085
2024-03-13 20:00:00	short	short	19.24761062	19.47456960	0.22695898
2024-03-15 04:00:00	long	long	-12.04411307	-12.18613172	-0.14201865
2024-03-15 08:00:00	short	short	39.12042183	39.58171187	0.46129004
2024-03-17 08:00:00	long	long	-8.89461861	-8.99949986	-0.10488125
2024-03-17 16:00:00	long	long	-8.93569381	-9.04105941	-0.10536560
2024-03-18 20:00:00	long	long	-30.92643638	-31.29110671	-0.36467033
2024-03-20 12:00:00	long	long	82.98040314	83.95886993	0.97846679
2024-03-28 00:00:00	short	short	-25.83611983	-26.14076749	-0.30464766
2024-03-28 12:00:00	long	long	-23.23749904	-23.51150496	-0.27400592
2024-03-30 16:00:00	long	long	-9.72848876	-9.84320263	-0.11471387
2024-03-31 08:00:00	long	long	5.83728226	5.90611281	0.06883055
2024-03-31 12:00:00	long	long	-40.96312221	-41.44614053	-0.48301832
2024-04-05 08:00:00	long	long	92.90522353	94.00071924	1.09549571
2024-04-10 00:00:00	long	long	0.63370091	0.64117322	0.00747231
2024-04-11 16:00:00	short	short	-4.27908881	-4.32954586	-0.05045705
2024-04-12 08:00:00	long	long	-10.35159529	-10.47365654	-0.12206125
2024-04-16 12:00:00	long	long	-33.40577696	-33.79968254	-0.39390558
2024-04-16 20:00:00	short	short	-41.14787339	-41.63307021	-0.48519682
2024-04-23 04:00:00	short	short	6.27820982	6.35223959	0.07402977
2024-04-24 16:00:00	long	long	-32.10980832	-32.48843243	-0.37862411
2024-04-24 20:00:00	short	short	15.39033572	15.57181149	0.18147577
2024-04-27 08:00:00	long	long	11.97748435	12.11871734	0.14123299
2024-04-30 16:00:00	short	short	-22.70209620	-22.96978889	-0.26769269
2024-05-03 20:00:00	long	long	15.06727749	15.24494391	0.17766642
2024-05-04 20:00:00	short	short	-3.91737477	-3.96356665	-0.04619188
2024-05-05 16:00:00	short	short	4.14743661	4.19634128	0.04890467
2024-05-06 04:00:00	long	long	3.94144766	3.98792340	0.04647574
2024-05-06 08:00:00	short	short	-14.65683051	-14.82965713	-0.17282662
2024-05-06 12:00:00	long	long	-14.24188013	-14.40981384	-0.16793371
2024-05-06 20:00:00	long	long	-28.82823907	-29.16816842	-0.33992935
2024-05-09 20:00:00	long	long	10.26060318	10.38159150	0.12098832
2024-05-13 08:00:00	long	long	13.62984438	13.79056124	0.16071686
2024-05-13 12:00:00	long	long	-20.87292609	-21.11905005	-0.24612396
2024-05-23 20:00:00	short	short	1.71219615	1.73238558	0.02018943
2024-05-27 00:00:00	long	long	-5.63138125	-5.69778391	-0.06640266
2024-05-27 04:00:00	short	short	-13.14825294	-13.30329110	-0.15503816
2024-05-27 08:00:00	long	long	-21.85342577	-22.11111132	-0.25768555
2024-05-31 20:00:00	short	short	39.75730535	40.22610523	0.46879988
2024-06-09 20:00:00	short	short	-6.26196646	-6.33580470	-0.07383824
2024-06-10 16:00:00	long	long	4.14792746	4.19683792	0.04891046
2024-06-10 20:00:00	long	long	-50.17078228	-50.76237309	-0.59159081
2024-06-15 04:00:00	long	long	3.29558481	3.33444483	0.03886002
2024-06-20 12:00:00	long	long	-13.46667110	-13.62546390	-0.15879280
2024-06-27 00:00:00	long	long	-12.13266513	-12.27572795	-0.14306282
2024-06-28 12:00:00	short	short	-7.36555702	-7.45240829	-0.08685127
2024-07-02 00:00:00	short	short	20.77339303	21.01834334	0.24495031
2024-07-03 08:00:00	short	short	68.43823913	69.24523140	0.80699227
2024-07-08 04:00:00	long	long	16.28428335	16.47630014	0.19201679
2024-07-08 08:00:00	long	long	70.31917553	71.14834694	0.82917141
2024-07-10 12:00:00	short	short	-11.67831933	-11.81602470	-0.13770537
2024-07-12 20:00:00	long	long	128.19825214	129.70990703	1.51165489
2024-07-22 04:00:00	short	short	13.47734953	13.63626824	0.15891871
2024-07-22 20:00:00	short	short	-15.16152151	-15.34029921	-0.17877770
2024-07-23 04:00:00	short	short	-20.11554356	-20.35273680	-0.23719324
2024-07-23 20:00:00	short	short	71.51566400	72.35894385	0.84327985
2024-07-28 12:00:00	long	long	8.70694987	8.80961823	0.10266836
2024-07-28 16:00:00	long	long	9.53851708	9.65099089	0.11247381
2024-07-29 20:00:00	short	short	42.25820345	42.75649277	0.49828932
2024-08-02 20:00:00	short	short	224.75007871	227.40022838	2.65014967
2024-08-05 20:00:00	long	long	-59.39786100	-60.09825329	-0.70039229
2024-08-08 08:00:00	long	long	96.79512916	97.93649285	1.14136369
2024-08-10 20:00:00	short	short	-22.43125542	-22.69575448	-0.26449906
2024-08-12 20:00:00	long	long	-16.97365756	-17.17380313	-0.20014557
2024-08-14 20:00:00	short	short	56.09489663	56.75634188	0.66144525
2024-08-19 00:00:00	long	long	-15.50117321	-15.68395593	-0.18278272
2024-08-20 16:00:00	short	short	-60.96831440	-61.68722476	-0.71891036
2024-08-27 16:00:00	short	short	64.60652720	65.36833768	0.76181048
2024-08-31 00:00:00	long	long	-61.11638966	-61.83704605	-0.72065639
2024-09-10 00:00:00	long	long	-16.96471894	-17.16475911	-0.20004017
2024-09-13 16:00:00	short	short	-57.93848854	-58.62167258	-0.68318404
2024-09-15 16:00:00	short	short	6.02977681	6.10087717	0.07110036
2024-09-16 00:00:00	short	short	14.23269115	14.40051651	0.16782536
2024-09-16 04:00:00	short	short	-41.46979261	-41.95878536	-0.48899275
2024-09-17 20:00:00	long	long	-43.70374075	-44.21907518	-0.51533443
2024-09-23 08:00:00	long	long	-37.92482232	-38.37201440	-0.44719208
2024-09-25 20:00:00	short	short	8.53184003	8.63244356	0.10060353
2024-09-27 20:00:00	long	long	-15.91602662	-16.10370109	-0.18767447
2024-10-01 20:00:00	short	short	84.78605547	85.78581369	0.99975822
2024-10-03 16:00:00	long	long	48.95613500	49.53340326	0.57726826
2024-10-07 16:00:00	long	long	-2.01023278	-2.03393652	-0.02370374
2024-10-07 20:00:00	short	short	37.11625642	37.55391426	0.43765784
2024-10-10 16:00:00	long	long	97.80688602	98.96017989	1.15329387
2024-10-15 20:00:00	short	short	-23.52336114	-23.80073781	-0.27737667
2024-10-17 20:00:00	long	long	-19.65790000	-19.88969693	-0.23179693
2024-10-18 08:00:00	short	short	-25.60467119	-25.90658971	-0.30191852
2024-10-18 20:00:00	long	long	14.82828447	15.00313279	0.17484832
2024-10-21 04:00:00	long	long	-26.11584719	-26.42379326	-0.30794607
2024-10-23 20:00:00	short	short	-3.60317449	-3.64566147	-0.04248698
2024-10-25 16:00:00	long	long	-35.33880200	-35.75550091	-0.41669891
2024-10-27 20:00:00	long	long	10.73092623	10.85746039	0.12653416
2024-10-28 08:00:00	short	short	-18.45616662	-18.67379326	-0.21762664
2024-10-28 20:00:00	short	short	-15.76845551	-15.95438990	-0.18593439
2024-10-31 00:00:00	short	short	-15.42445031	-15.60632834	-0.18187803
2024-11-01 20:00:00	short	short	-9.38492888	-9.49559165	-0.11066277
2024-11-03 08:00:00	short	short	2.71870832	2.75076608	0.03205776
2024-11-03 20:00:00	long	long	5.71273689	5.78009885	0.06736196
2024-11-04 00:00:00	long	long	335.79146446	339.75096314	3.95949868
2024-11-15 04:00:00	short	short	-49.49808859	-50.08174731	-0.58365872
2024-11-16 16:00:00	long	long	-47.15383546	-47.70985182	-0.55601636
2024-11-18 20:00:00	long	long	-9.45913981	-9.57067765	-0.11153784
2024-11-21 00:00:00	short	short	-38.26108190	-38.71223900	-0.45115710
2024-11-23 16:00:00	short	short	-63.27135885	-64.01742565	-0.74606680
2024-12-02 08:00:00	short	short	-9.93836914	-10.05555783	-0.11718869
2024-12-02 20:00:00	long	long	-17.34069486	-17.54516837	-0.20447351
2024-12-04 12:00:00	short	short	-59.58595664	-60.28856687	-0.70261023
2024-12-06 04:00:00	long	long	52.57368488	53.19360962	0.61992474
2024-12-09 08:00:00	short	short	19.98863364	20.22433042	0.23569678
2024-12-09 20:00:00	short	short	74.90339507	75.78662149	0.88322642
2024-12-11 00:00:00	long	long	92.20077725	93.28796646	1.08718921
2024-12-30 04:00:00	long	long	10.62168560	10.74693163	0.12524603
2024-12-30 08:00:00	long	long	-24.17092849	-24.45594098	-0.28501249
2025-01-03 04:00:00	long	long	-11.89812080	-12.03841798	-0.14029718
2025-01-03 12:00:00	short	short	-18.82672859	-19.04872473	-0.22199614
2025-01-03 20:00:00	long	long	37.48717847	37.92921005	0.44203158
2025-01-06 12:00:00	short	short	-22.80655306	-23.07547745	-0.26892439
2025-01-09 20:00:00	long	long	-62.10435208	-62.83665807	-0.73230599
2025-01-10 00:00:00	short	short	-62.01652190	-62.74779223	-0.73127033
2025-01-10 20:00:00	short	short	-31.51057374	-31.88213195	-0.37155821
2025-01-12 16:00:00	long	long	11.21538993	11.34763665	0.13224672
2025-01-13 08:00:00	long	long	-45.13205245	-45.66422888	-0.53217643
2025-01-15 20:00:00	long	long	20.09083495	20.32773685	0.23690190
2025-01-18 08:00:00	short	short	-1.45564847	-1.47281281	-0.01716434
2025-01-19 20:00:00	long	long	-58.75462429	-59.44743182	-0.69280753
2025-01-20 04:00:00	short	short	-56.36331108	-57.02792135	-0.66461027
2025-01-21 00:00:00	long	long	-54.06932432	-54.70688495	-0.63756063
2025-01-23 20:00:00	long	long	-18.76554617	-18.98682086	-0.22127469
2025-01-24 00:00:00	short	short	-22.32041361	-22.58360568	-0.26319207
2025-01-27 04:00:00	short	short	-41.77500318	-42.26759483	-0.49259165
2025-02-03 00:00:00	short	short	164.81674169	166.76018498	1.94344329
2025-02-06 16:00:00	short	short	84.63843820	85.63645578	0.99801758
2025-02-10 04:00:00	long	long	-12.08791052	-12.23044561	-0.14253509
2025-02-12 20:00:00	short	short	-11.98393929	-12.12524839	-0.14130910
2025-02-17 12:00:00	short	short	-57.66936316	-58.34937379	-0.68001063
2025-02-18 00:00:00	short	short	-12.40929739	-12.55562212	-0.14632473
2025-02-21 20:00:00	long	long	31.00000444	31.36554225	0.36553781
2025-02-23 12:00:00	long	long	-35.71196195	-36.13306100	-0.42109905
2025-02-24 08:00:00	short	short	155.20688720	157.03701551	1.83012831
2025-03-03 00:00:00	long	long	-60.94230531	-61.66090898	-0.71860367
2025-03-07 08:00:00	long	long	35.31619659	35.73262896	0.41643237
2025-03-19 00:00:00	long	long	65.48048573	66.25260153	0.77211580
2025-03-22 16:00:00	short	short	9.78711947	9.90252468	0.11540521
2025-03-23 04:00:00	short	short	-13.19015722	-13.34568949	-0.15553227
2025-03-24 08:00:00	long	long	17.86058350	18.07118730	0.21060380
2025-03-25 00:00:00	long	long	-57.69136462	-58.37163468	-0.68027006
2025-03-26 20:00:00	short	short	150.92748565	152.70715322	1.77966757
2025-03-31 04:00:00	long	long	-24.48924653	-24.77801247	-0.28876594
2025-04-09 12:00:00	long	long	156.80955501	158.65858124	1.84902623
2025-04-14 20:00:00	short	short	46.59248051	47.14187764	0.54939713
2025-04-18 12:00:00	long	long	13.48257758	13.64155794	0.15898036
2025-04-22 20:00:00	long	long	86.89199766	87.91658817	1.02459051
2025-04-26 16:00:00	short	short	-78.31450642	-79.23795510	-0.92344868
2025-04-27 08:00:00	short	short	31.20979867	31.57781027	0.36801160
2025-04-28 20:00:00	short	short	-57.85708018	-58.53930429	-0.68222411
2025-05-03 00:00:00	short	short	-0.06637949	-0.06716221	-0.00078272
2025-05-04 00:00:00	long	long	-7.41160171	-7.49899591	-0.08739420
2025-05-04 08:00:00	short	short	-9.89522676	-10.01190672	-0.11667996
2025-05-05 12:00:00	long	long	-32.71728065	-33.10306779	-0.38578714
2025-05-07 00:00:00	long	long	897.41278290	907.99466214	10.58187924
2025-05-14 00:00:00	short	short	186.06926193	188.26330518	2.19404325
2025-05-19 00:00:00	short	short	-116.10159799	-117.47061469	-1.36901670
2025-05-21 20:00:00	long	long	-33.29206676	-33.68463151	-0.39256475
2025-05-25 16:00:00	long	long	127.80565653	129.31268212	1.50702559
2025-06-01 20:00:00	long	long	-30.99980465	-31.36534011	-0.36553546
2025-06-02 00:00:00	long	long	-51.81425130	-52.42522115	-0.61096985
2025-06-02 16:00:00	short	short	-29.95785069	-30.31109990	-0.35324921
2025-06-02 20:00:00	long	long	84.41440671	85.40978261	0.99537590
2025-06-05 16:00:00	long	long	19.05057395	19.27520956	0.22463561
2025-06-09 04:00:00	short	short	29.09254425	29.43559016	0.34304591
2025-06-09 12:00:00	long	long	10.96582879	11.09513281	0.12930402
2025-06-09 16:00:00	long	long	14.33338280	14.50239546	0.16901266
2025-06-10 00:00:00	long	long	105.78141591	107.02874177	1.24732586
2025-06-14 04:00:00	long	long	-31.24528767	-31.61371774	-0.36843007
2025-06-15 04:00:00	long	long	-29.51224330	-29.86023811	-0.34799481
2025-06-16 04:00:00	long	long	63.98475587	64.73923472	0.75447885
2025-06-16 12:00:00	long	long	-121.49457031	-122.92717847	-1.43260816
2025-06-19 16:00:00	long	long	-16.46646154	-16.66062649	-0.19416495
2025-06-20 12:00:00	long	long	-37.80393285	-38.24969946	-0.44576661
2025-06-26 08:00:00	long	long	-81.69648942	-82.65981689	-0.96332747
2025-06-29 20:00:00	short	short	-30.32263839	-30.68018901	-0.35755062
2025-06-30 04:00:00	long	long	-109.78175774	-111.07625380	-1.29449606
2025-07-02 20:00:00	long	long	62.93957891	63.68173351	0.74215460
2025-07-06 00:00:00	long	long	89.63559834	90.69254013	1.05694179
2025-07-07 04:00:00	long	long	-33.57091421	-33.96676701	-0.39585280
2025-07-09 08:00:00	short	short	-26.43853992	-26.75029104	-0.31175112
2025-07-10 00:00:00	long	long	211.26913423	213.76032280	2.49118857
2025-07-11 16:00:00	short	short	-53.36929475	-53.99860095	-0.62930620
2025-07-14 08:00:00	long	long	-24.13385957	-24.41843495	-0.28457538
2025-07-14 20:00:00	short	short	-38.49156140	-38.94543620	-0.45387480
2025-07-16 00:00:00	short	short	-54.10754015	-54.74555140	-0.63801125
2025-07-16 04:00:00	long	long	501.19884085	507.10874732	5.90990647
2025-07-27 12:00:00	short	short	-42.93165326	-43.43788359	-0.50623033
2025-07-27 16:00:00	long	long	-41.85108369	-42.34457244	-0.49348875
2025-08-02 12:00:00	long	long	-127.70469251	-129.21052758	-1.50583507
2025-08-04 20:00:00	long	long	19.11478897	19.34018178	0.22539281
2025-08-07 16:00:00	long	long	662.45523090	670.26659863	7.81136773
2025-08-17 20:00:00	short	short	336.84033906	340.81220558	3.97186652
2025-08-20 08:00:00	long	long	-32.72640548	-33.11230022	-0.38589474
2025-08-21 20:00:00	long	long	534.51276983	540.81549885	6.30272902
2025-08-25 00:00:00	short	short	282.23444839	285.56242734	3.32797895
2025-08-29 04:00:00	long	long	-44.92779504	-45.45756296	-0.52976792
2025-08-30 08:00:00	long	long	-66.32410271	-67.10616606	-0.78206335
2025-09-02 20:00:00	short	short	-86.93996036	-87.96511643	-1.02515607
2025-09-03 16:00:00	long	long	33.77055795	34.16876485	0.39820690
2025-09-10 20:00:00	long	long	85.23854937	86.24364318	1.00509381
2025-09-21 20:00:00	long	long	11.70814240	11.84619944	0.13805704
2025-09-24 12:00:00	long	long	-119.29041457	-120.69703233	-1.40661776
2025-09-28 20:00:00	long	long	38.61607292	39.07141591	0.45534299
2025-10-01 16:00:00	long	long	360.01854695	364.26372025	4.24517330
2025-10-10 00:00:00	long	long	-204.48915281	-206.90039495	-2.41124214
2025-10-14 16:00:00	long	long	35.95088876	36.37480512	0.42391636
2025-10-17 00:00:00	short	short	84.35976870	85.35450033	0.99473163
2025-10-17 20:00:00	long	long	117.26133260	118.64402436	1.38269176
2025-10-22 04:00:00	short	short	-86.75421828	-87.77718417	-1.02296589
2025-10-24 20:00:00	short	short	-202.30472760	-204.69021201	-2.38548441
2025-10-26 20:00:00	long	long	-11.59137894	-11.72805915	-0.13668021
2025-10-29 00:00:00	short	short	114.22993936	115.57688632	1.34694696
2025-10-30 12:00:00	long	long	-75.49287169	-76.38304895	-0.89017726
2025-10-30 16:00:00	short	short	-14.74201273	-14.91584377	-0.17383104
2025-11-02 16:00:00	long	long	-51.59040268	-52.19873301	-0.60833033
2025-11-03 08:00:00	short	short	505.76993507	511.73374178	5.96380671
2025-11-05 08:00:00	long	long	-120.83380529	-122.25862201	-1.42481672
2025-11-07 16:00:00	short	short	-156.99948969	-158.85075555	-1.85126586
2025-11-11 20:00:00	short	short	-135.53483307	-137.13299756	-1.59816449
2025-11-12 20:00:00	short	short	633.51789169	640.98804362	7.47015193
2025-11-27 04:00:00	long	long	-30.52747410	-30.88744005	-0.35996595
2025-11-30 20:00:00	short	short	42.85699901	43.36234905	0.50535004
2025-12-01 00:00:00	short	short	17.68368017	17.89219800	0.20851783
2025-12-01 04:00:00	short	short	117.60593182	118.99268693	1.38675511
2025-12-06 00:00:00	short	short	17.35120314	17.55580056	0.20459742
2025-12-07 20:00:00	long	long	150.61162128	152.38756433	1.77594305
2025-12-08 08:00:00	long	long	-78.08628324	-79.00704082	-0.92075758
2025-12-12 20:00:00	short	short	-44.07895845	-44.59871727	-0.51975882
2025-12-15 08:00:00	long	long	92.42489221	93.51472407	1.08983186
2025-12-15 20:00:00	short	short	159.55694907	161.43837130	1.88142223
2025-12-24 20:00:00	long	long	75.01981397	75.90441315	0.88459918
2025-12-30 16:00:00	long	long	-60.97518893	-61.69418034	-0.71899141
2026-01-02 16:00:00	long	long	330.39098716	334.28680589	3.89581873
2026-01-06 12:00:00	short	short	-107.22394666	-108.48828218	-1.26433552
2026-01-07 04:00:00	long	long	-140.85377585	-142.51465886	-1.66088301
2026-01-11 16:00:00	long	long	15.12502344	15.30337077	0.17834733
2026-01-12 04:00:00	long	long	33.97125973	34.37183322	0.40057349
2026-01-12 08:00:00	long	long	-61.25113683	-61.97338210	-0.72224527
2026-01-12 20:00:00	long	long	99.95240362	101.13099645	1.17859283
2026-01-16 00:00:00	long	long	58.05955041	58.74416195	0.68461154
2026-01-17 20:00:00	short	short	28.31083642	28.64466479	0.33382837
2026-01-19 04:00:00	short	short	78.49219640	79.41774032	0.92554392
2026-01-20 12:00:00	short	short	449.53740873	454.83814733	5.30073860
2026-01-22 00:00:00	short	short	221.30994011	223.91952524	2.60958513
2026-01-23 20:00:00	long	long	-32.07094821	-32.44911410	-0.37816589
2026-01-26 00:00:00	short	short	-280.35191162	-283.65769256	-3.30578094
2026-02-04 00:00:00	long	long	289.04831847	292.45664345	3.40832498
2026-02-22 20:00:00	long	long	90.38577527	91.45156281	1.06578754
2026-03-06 20:00:00	short	short	117.07101923	118.45146691	1.38044768
2026-03-08 20:00:00	long	long	-4.93650241	-4.99471137	-0.05820896
2026-03-09 08:00:00	long	long	50.98798830	365.81966261	314.83167431
2026-03-10 04:00:00	short		-150.76017126	0.00000000	150.76017126
